Reading records: 973ms
KD-tree:
Element 10524 of 20000, Depth 13, Axis 1: lon=5.21, lat=46.07
Element 10525 of 20000, Depth 14, Axis 0: lon=5.15, lat=46.15
Element 10526 of 20000, Depth 9, Axis 1: lon=4.93, lat=46.15
Element 10527 of 20000, Depth 13, Axis 1: lon=4.96, lat=46.17
Element 10528 of 20000, Depth 12, Axis 0: lon=4.96, lat=46.21
Element 10529 of 20000, Depth 13, Axis 1: lon=5.01, lat=46.16
Element 10530 of 20000, Depth 14, Axis 0: lon=5.02, lat=46.19
Element 10531 of 20000, Depth 11, Axis 1: lon=5.00, lat=46.21
Element 10532 of 20000, Depth 13, Axis 1: lon=4.94, lat=46.22
Element 10533 of 20000, Depth 12, Axis 0: lon=4.97, lat=46.28
Element 10534 of 20000, Depth 13, Axis 1: lon=5.05, lat=46.24
Element 10535 of 20000, Depth 14, Axis 0: lon=5.02, lat=46.28
Element 10536 of 20000, Depth 10, Axis 0: lon=5.05, lat=46.27
Element 10537 of 20000, Depth 13, Axis 1: lon=5.06, lat=46.20
Element 10538 of 20000, Depth 12, Axis 0: lon=5.09, lat=46.15
Element 10539 of 20000, Depth 13, Axis 1: lon=5.22, lat=46.17
Element 10540 of 20000, Depth 14, Axis 0: lon=5.12, lat=46.18
Element 10541 of 20000, Depth 11, Axis 1: lon=5.19, lat=46.21
Element 10542 of 20000, Depth 13, Axis 1: lon=5.08, lat=46.22
Element 10543 of 20000, Depth 12, Axis 0: lon=5.10, lat=46.27
Element 10544 of 20000, Depth 13, Axis 1: lon=5.14, lat=46.21
Element 10545 of 20000, Depth 14, Axis 0: lon=5.13, lat=46.25
Element 10546 of 20000, Depth 7, Axis 1: lon=5.18, lat=46.29
Element 10547 of 20000, Depth 13, Axis 1: lon=4.72, lat=46.29
Element 10548 of 20000, Depth 12, Axis 0: lon=4.75, lat=46.30
Element 10549 of 20000, Depth 13, Axis 1: lon=4.79, lat=46.31
Element 10550 of 20000, Depth 11, Axis 1: lon=4.74, lat=46.33
Element 10551 of 20000, Depth 13, Axis 1: lon=4.74, lat=46.38
Element 10552 of 20000, Depth 12, Axis 0: lon=4.77, lat=46.34
Element 10553 of 20000, Depth 13, Axis 1: lon=4.80, lat=46.34
Element 10554 of 20000, Depth 14, Axis 0: lon=4.79, lat=46.41
Element 10555 of 20000, Depth 10, Axis 0: lon=4.83, lat=46.36
Element 10556 of 20000, Depth 13, Axis 1: lon=4.84, lat=46.31
Element 10557 of 20000, Depth 12, Axis 0: lon=4.88, lat=46.31
Element 10558 of 20000, Depth 13, Axis 1: lon=4.91, lat=46.30
Element 10559 of 20000, Depth 14, Axis 0: lon=4.88, lat=46.34
Element 10560 of 20000, Depth 11, Axis 1: lon=4.86, lat=46.36
Element 10561 of 20000, Depth 13, Axis 1: lon=4.86, lat=46.38
Element 10562 of 20000, Depth 12, Axis 0: lon=4.86, lat=46.40
Element 10563 of 20000, Depth 13, Axis 1: lon=4.90, lat=46.36
Element 10564 of 20000, Depth 14, Axis 0: lon=4.88, lat=46.39
Element 10565 of 20000, Depth 9, Axis 1: lon=4.87, lat=46.42
Element 10566 of 20000, Depth 13, Axis 1: lon=4.74, lat=46.52
Element 10567 of 20000, Depth 12, Axis 0: lon=4.77, lat=46.46
Element 10568 of 20000, Depth 13, Axis 1: lon=4.78, lat=46.49
Element 10569 of 20000, Depth 14, Axis 0: lon=4.79, lat=46.51
Element 10570 of 20000, Depth 11, Axis 1: lon=4.73, lat=46.55
Element 10571 of 20000, Depth 13, Axis 1: lon=4.73, lat=46.57
Element 10572 of 20000, Depth 12, Axis 0: lon=4.73, lat=46.59
Element 10573 of 20000, Depth 13, Axis 1: lon=4.75, lat=46.58
Element 10574 of 20000, Depth 14, Axis 0: lon=4.79, lat=46.59
Element 10575 of 20000, Depth 10, Axis 0: lon=4.80, lat=46.53
Element 10576 of 20000, Depth 13, Axis 1: lon=4.83, lat=46.46
Element 10577 of 20000, Depth 12, Axis 0: lon=4.88, lat=46.44
Element 10578 of 20000, Depth 13, Axis 1: lon=4.88, lat=46.47
Element 10579 of 20000, Depth 14, Axis 0: lon=4.89, lat=46.50
Element 10580 of 20000, Depth 11, Axis 1: lon=4.82, lat=46.51
Element 10581 of 20000, Depth 13, Axis 1: lon=4.84, lat=46.53
Element 10582 of 20000, Depth 12, Axis 0: lon=4.85, lat=46.57
Element 10583 of 20000, Depth 13, Axis 1: lon=4.89, lat=46.54
Element 10584 of 20000, Depth 14, Axis 0: lon=4.89, lat=46.57
Element 10585 of 20000, Depth 8, Axis 0: lon=4.91, lat=46.51
Element 10586 of 20000, Depth 13, Axis 1: lon=4.93, lat=46.31
Element 10587 of 20000, Depth 12, Axis 0: lon=4.94, lat=46.33
Element 10588 of 20000, Depth 13, Axis 1: lon=5.06, lat=46.34
Element 10589 of 20000, Depth 14, Axis 0: lon=5.04, lat=46.37
Element 10590 of 20000, Depth 11, Axis 1: lon=5.06, lat=46.39
Element 10591 of 20000, Depth 13, Axis 1: lon=4.91, lat=46.43
Element 10592 of 20000, Depth 12, Axis 0: lon=4.95, lat=46.42
Element 10593 of 20000, Depth 13, Axis 1: lon=5.00, lat=46.40
Element 10594 of 20000, Depth 14, Axis 0: lon=5.06, lat=46.44
Element 10595 of 20000, Depth 10, Axis 0: lon=5.07, lat=46.31
Element 10596 of 20000, Depth 13, Axis 1: lon=5.11, lat=46.33
Element 10597 of 20000, Depth 12, Axis 0: lon=5.12, lat=46.29
Element 10598 of 20000, Depth 13, Axis 1: lon=5.18, lat=46.31
Element 10599 of 20000, Depth 14, Axis 0: lon=5.15, lat=46.33
Element 10600 of 20000, Depth 11, Axis 1: lon=5.11, lat=46.37
Element 10601 of 20000, Depth 13, Axis 1: lon=5.10, lat=46.40
Element 10602 of 20000, Depth 12, Axis 0: lon=5.11, lat=46.43
Element 10603 of 20000, Depth 13, Axis 1: lon=5.18, lat=46.38
Element 10604 of 20000, Depth 14, Axis 0: lon=5.15, lat=46.41
Element 10605 of 20000, Depth 9, Axis 1: lon=5.01, lat=46.44
Element 10606 of 20000, Depth 13, Axis 1: lon=4.93, lat=46.44
Element 10607 of 20000, Depth 12, Axis 0: lon=4.96, lat=46.48
Element 10608 of 20000, Depth 13, Axis 1: lon=4.96, lat=46.45
Element 10609 of 20000, Depth 14, Axis 0: lon=4.98, lat=46.50
Element 10610 of 20000, Depth 11, Axis 1: lon=5.00, lat=46.52
Element 10611 of 20000, Depth 13, Axis 1: lon=4.93, lat=46.57
Element 10612 of 20000, Depth 12, Axis 0: lon=4.95, lat=46.54
Element 10613 of 20000, Depth 13, Axis 1: lon=4.99, lat=46.56
Element 10614 of 20000, Depth 14, Axis 0: lon=4.96, lat=46.58
Element 10615 of 20000, Depth 10, Axis 0: lon=5.03, lat=46.47
Element 10616 of 20000, Depth 13, Axis 1: lon=5.06, lat=46.46
Element 10617 of 20000, Depth 12, Axis 0: lon=5.10, lat=46.49
Element 10618 of 20000, Depth 13, Axis 1: lon=5.17, lat=46.45
Element 10619 of 20000, Depth 14, Axis 0: lon=5.11, lat=46.46
Element 10620 of 20000, Depth 11, Axis 1: lon=5.17, lat=46.49
Element 10621 of 20000, Depth 13, Axis 1: lon=5.05, lat=46.58
Element 10622 of 20000, Depth 12, Axis 0: lon=5.09, lat=46.52
Element 10623 of 20000, Depth 13, Axis 1: lon=5.17, lat=46.54
Element 10624 of 20000, Depth 14, Axis 0: lon=5.12, lat=46.58
Element 10625 of 20000, Depth 4, Axis 0: lon=5.23, lat=45.71
Element 10626 of 20000, Depth 13, Axis 1: lon=5.29, lat=45.08
Element 10627 of 20000, Depth 12, Axis 0: lon=5.31, lat=45.07
Element 10628 of 20000, Depth 13, Axis 1: lon=5.33, lat=45.08
Element 10629 of 20000, Depth 11, Axis 1: lon=5.25, lat=45.09
Element 10630 of 20000, Depth 13, Axis 1: lon=5.23, lat=45.12
Element 10631 of 20000, Depth 12, Axis 0: lon=5.26, lat=45.21
Element 10632 of 20000, Depth 13, Axis 1: lon=5.32, lat=45.10
Element 10633 of 20000, Depth 14, Axis 0: lon=5.32, lat=45.21
Element 10634 of 20000, Depth 10, Axis 0: lon=5.34, lat=31.98
Element 10635 of 20000, Depth 13, Axis 1: lon=5.34, lat=45.06
Element 10636 of 20000, Depth 12, Axis 0: lon=5.35, lat=45.12
Element 10637 of 20000, Depth 13, Axis 1: lon=5.42, lat=43.54
Element 10638 of 20000, Depth 14, Axis 0: lon=5.36, lat=45.08
Element 10639 of 20000, Depth 11, Axis 1: lon=5.39, lat=45.12
Element 10640 of 20000, Depth 13, Axis 1: lon=5.34, lat=45.23
Element 10641 of 20000, Depth 12, Axis 0: lon=5.38, lat=45.18
Element 10642 of 20000, Depth 13, Axis 1: lon=5.39, lat=45.14
Element 10643 of 20000, Depth 14, Axis 0: lon=5.41, lat=45.17
Element 10644 of 20000, Depth 9, Axis 1: lon=5.41, lat=45.24
Element 10645 of 20000, Depth 13, Axis 1: lon=5.25, lat=45.24
Element 10646 of 20000, Depth 12, Axis 0: lon=5.25, lat=45.29
Element 10647 of 20000, Depth 13, Axis 1: lon=5.30, lat=45.30
Element 10648 of 20000, Depth 14, Axis 0: lon=5.33, lat=45.31
Element 10649 of 20000, Depth 11, Axis 1: lon=5.26, lat=45.32
Element 10650 of 20000, Depth 13, Axis 1: lon=5.28, lat=45.32
Element 10651 of 20000, Depth 12, Axis 0: lon=5.30, lat=45.38
Element 10652 of 20000, Depth 13, Axis 1: lon=5.30, lat=45.35
Element 10653 of 20000, Depth 14, Axis 0: lon=5.33, lat=45.39
Element 10654 of 20000, Depth 10, Axis 0: lon=5.35, lat=45.35
Element 10655 of 20000, Depth 13, Axis 1: lon=5.38, lat=45.26
Element 10656 of 20000, Depth 12, Axis 0: lon=5.39, lat=45.28
Element 10657 of 20000, Depth 13, Axis 1: lon=5.45, lat=45.24
Element 10658 of 20000, Depth 14, Axis 0: lon=5.42, lat=45.26
Element 10659 of 20000, Depth 11, Axis 1: lon=5.36, lat=45.30
Element 10660 of 20000, Depth 13, Axis 1: lon=5.39, lat=45.39
Element 10661 of 20000, Depth 12, Axis 0: lon=5.39, lat=45.35
Element 10662 of 20000, Depth 13, Axis 1: lon=5.43, lat=45.31
Element 10663 of 20000, Depth 14, Axis 0: lon=5.43, lat=45.34
Element 10664 of 20000, Depth 8, Axis 0: lon=5.45, lat=43.29
Element 10665 of 20000, Depth 13, Axis 1: lon=5.52, lat=45.01
Element 10666 of 20000, Depth 12, Axis 0: lon=5.53, lat=44.88
Element 10667 of 20000, Depth 13, Axis 1: lon=5.54, lat=44.81
Element 10668 of 20000, Depth 11, Axis 1: lon=5.47, lat=45.12
Element 10669 of 20000, Depth 13, Axis 1: lon=5.45, lat=45.15
Element 10670 of 20000, Depth 12, Axis 0: lon=5.46, lat=45.22
Element 10671 of 20000, Depth 13, Axis 1: lon=5.53, lat=45.13
Element 10672 of 20000, Depth 14, Axis 0: lon=5.46, lat=45.18
Element 10673 of 20000, Depth 10, Axis 0: lon=5.56, lat=45.20
Element 10674 of 20000, Depth 13, Axis 1: lon=5.59, lat=44.95
Element 10675 of 20000, Depth 12, Axis 0: lon=5.60, lat=44.85
Element 10676 of 20000, Depth 13, Axis 1: lon=5.60, lat=44.87
Element 10677 of 20000, Depth 14, Axis 0: lon=5.62, lat=44.93
Element 10678 of 20000, Depth 11, Axis 1: lon=5.61, lat=44.98
Element 10679 of 20000, Depth 13, Axis 1: lon=5.56, lat=45.05
Element 10680 of 20000, Depth 12, Axis 0: lon=5.57, lat=44.98
Element 10681 of 20000, Depth 13, Axis 1: lon=5.59, lat=45.13
Element 10682 of 20000, Depth 14, Axis 0: lon=5.62, lat=45.19
Element 10683 of 20000, Depth 9, Axis 1: lon=5.48, lat=45.25
Element 10684 of 20000, Depth 13, Axis 1: lon=5.45, lat=45.28
Element 10685 of 20000, Depth 12, Axis 0: lon=5.47, lat=45.34
Element 10686 of 20000, Depth 13, Axis 1: lon=5.50, lat=45.29
Element 10687 of 20000, Depth 14, Axis 0: lon=5.50, lat=45.33
Element 10688 of 20000, Depth 11, Axis 1: lon=5.49, lat=45.39
Element 10689 of 20000, Depth 13, Axis 1: lon=5.49, lat=45.41
Element 10690 of 20000, Depth 12, Axis 0: lon=5.49, lat=45.41
Element 10691 of 20000, Depth 13, Axis 1: lon=5.50, lat=45.41
Element 10692 of 20000, Depth 14, Axis 0: lon=5.49, lat=45.41
Element 10693 of 20000, Depth 10, Axis 0: lon=5.52, lat=45.38
Element 10694 of 20000, Depth 13, Axis 1: lon=5.52, lat=45.32
Element 10695 of 20000, Depth 12, Axis 0: lon=5.53, lat=45.27
Element 10696 of 20000, Depth 13, Axis 1: lon=5.60, lat=45.27
Element 10697 of 20000, Depth 14, Axis 0: lon=5.57, lat=45.32
Element 10698 of 20000, Depth 11, Axis 1: lon=5.59, lat=45.33
Element 10699 of 20000, Depth 13, Axis 1: lon=5.53, lat=45.36
Element 10700 of 20000, Depth 12, Axis 0: lon=5.53, lat=45.34
Element 10701 of 20000, Depth 13, Axis 1: lon=5.58, lat=45.38
Element 10702 of 20000, Depth 14, Axis 0: lon=5.62, lat=45.41
Element 10703 of 20000, Depth 7, Axis 1: lon=5.49, lat=45.41
Element 10704 of 20000, Depth 13, Axis 1: lon=5.23, lat=45.43
Element 10705 of 20000, Depth 12, Axis 0: lon=5.27, lat=45.44
Element 10706 of 20000, Depth 13, Axis 1: lon=5.30, lat=45.46
Element 10707 of 20000, Depth 11, Axis 1: lon=5.23, lat=45.50
Element 10708 of 20000, Depth 13, Axis 1: lon=5.24, lat=45.52
Element 10709 of 20000, Depth 12, Axis 0: lon=5.25, lat=45.54
Element 10710 of 20000, Depth 13, Axis 1: lon=5.30, lat=45.51
Element 10711 of 20000, Depth 14, Axis 0: lon=5.27, lat=45.52
Element 10712 of 20000, Depth 10, Axis 0: lon=5.30, lat=45.42
Element 10713 of 20000, Depth 13, Axis 1: lon=5.33, lat=45.44
Element 10714 of 20000, Depth 12, Axis 0: lon=5.35, lat=45.46
Element 10715 of 20000, Depth 13, Axis 1: lon=5.36, lat=45.42
Element 10716 of 20000, Depth 14, Axis 0: lon=5.38, lat=45.45
Element 10717 of 20000, Depth 11, Axis 1: lon=5.31, lat=45.47
Element 10718 of 20000, Depth 13, Axis 1: lon=5.30, lat=45.49
Element 10719 of 20000, Depth 12, Axis 0: lon=5.34, lat=45.51
Element 10720 of 20000, Depth 13, Axis 1: lon=5.40, lat=45.52
Element 10721 of 20000, Depth 14, Axis 0: lon=5.35, lat=45.53
Element 10722 of 20000, Depth 9, Axis 1: lon=5.38, lat=45.54
Element 10723 of 20000, Depth 13, Axis 1: lon=5.23, lat=45.59
Element 10724 of 20000, Depth 12, Axis 0: lon=5.25, lat=45.58
Element 10725 of 20000, Depth 13, Axis 1: lon=5.29, lat=45.56
Element 10726 of 20000, Depth 14, Axis 0: lon=5.27, lat=45.60
Element 10727 of 20000, Depth 11, Axis 1: lon=5.24, lat=45.65
Element 10728 of 20000, Depth 13, Axis 1: lon=5.26, lat=45.69
Element 10729 of 20000, Depth 12, Axis 0: lon=5.28, lat=45.66
Element 10730 of 20000, Depth 13, Axis 1: lon=5.29, lat=45.68
Element 10731 of 20000, Depth 14, Axis 0: lon=5.30, lat=45.71
Element 10732 of 20000, Depth 10, Axis 0: lon=5.31, lat=45.56
Element 10733 of 20000, Depth 13, Axis 1: lon=5.34, lat=45.56
Element 10734 of 20000, Depth 12, Axis 0: lon=5.38, lat=45.57
Element 10735 of 20000, Depth 13, Axis 1: lon=5.42, lat=45.59
Element 10736 of 20000, Depth 14, Axis 0: lon=5.40, lat=45.61
Element 10737 of 20000, Depth 11, Axis 1: lon=5.36, lat=45.64
Element 10738 of 20000, Depth 13, Axis 1: lon=5.32, lat=45.69
Element 10739 of 20000, Depth 12, Axis 0: lon=5.36, lat=45.67
Element 10740 of 20000, Depth 13, Axis 1: lon=5.41, lat=45.67
Element 10741 of 20000, Depth 14, Axis 0: lon=5.36, lat=45.70
Element 10742 of 20000, Depth 8, Axis 0: lon=5.42, lat=45.63
Element 10743 of 20000, Depth 13, Axis 1: lon=5.42, lat=45.45
Element 10744 of 20000, Depth 12, Axis 0: lon=5.44, lat=45.43
Element 10745 of 20000, Depth 13, Axis 1: lon=5.48, lat=45.43
Element 10746 of 20000, Depth 11, Axis 1: lon=5.47, lat=45.47
Element 10747 of 20000, Depth 13, Axis 1: lon=5.43, lat=45.50
Element 10748 of 20000, Depth 12, Axis 0: lon=5.45, lat=45.48
Element 10749 of 20000, Depth 13, Axis 1: lon=5.46, lat=45.49
Element 10750 of 20000, Depth 14, Axis 0: lon=5.48, lat=45.50
Element 10751 of 20000, Depth 10, Axis 0: lon=5.49, lat=45.42
Element 10752 of 20000, Depth 13, Axis 1: lon=5.51, lat=45.42
Element 10753 of 20000, Depth 12, Axis 0: lon=5.55, lat=45.45
Element 10754 of 20000, Depth 13, Axis 1: lon=5.56, lat=45.41
Element 10755 of 20000, Depth 14, Axis 0: lon=5.61, lat=45.47
Element 10756 of 20000, Depth 11, Axis 1: lon=5.55, lat=45.48
Element 10757 of 20000, Depth 13, Axis 1: lon=5.51, lat=45.50
Element 10758 of 20000, Depth 12, Axis 0: lon=5.52, lat=45.49
Element 10759 of 20000, Depth 13, Axis 1: lon=5.54, lat=45.52
Element 10760 of 20000, Depth 14, Axis 0: lon=5.58, lat=45.52
Element 10761 of 20000, Depth 9, Axis 1: lon=5.49, lat=45.54
Element 10762 of 20000, Depth 13, Axis 1: lon=5.44, lat=45.58
Element 10763 of 20000, Depth 12, Axis 0: lon=5.45, lat=45.63
Element 10764 of 20000, Depth 13, Axis 1: lon=5.49, lat=45.57
Element 10765 of 20000, Depth 14, Axis 0: lon=5.48, lat=45.63
Element 10766 of 20000, Depth 11, Axis 1: lon=5.47, lat=45.65
Element 10767 of 20000, Depth 13, Axis 1: lon=5.42, lat=45.69
Element 10768 of 20000, Depth 12, Axis 0: lon=5.45, lat=45.72
Element 10769 of 20000, Depth 13, Axis 1: lon=5.47, lat=45.68
Element 10770 of 20000, Depth 14, Axis 0: lon=5.50, lat=45.70
Element 10771 of 20000, Depth 10, Axis 0: lon=5.51, lat=45.60
Element 10772 of 20000, Depth 13, Axis 1: lon=5.53, lat=45.55
Element 10773 of 20000, Depth 12, Axis 0: lon=5.57, lat=45.55
Element 10774 of 20000, Depth 13, Axis 1: lon=5.59, lat=45.57
Element 10775 of 20000, Depth 14, Axis 0: lon=5.59, lat=45.60
Element 10776 of 20000, Depth 11, Axis 1: lon=5.56, lat=45.60
Element 10777 of 20000, Depth 13, Axis 1: lon=5.53, lat=45.63
Element 10778 of 20000, Depth 12, Axis 0: lon=5.53, lat=45.70
Element 10779 of 20000, Depth 13, Axis 1: lon=5.62, lat=45.64
Element 10780 of 20000, Depth 14, Axis 0: lon=5.61, lat=45.72
Element 10781 of 20000, Depth 6, Axis 0: lon=5.62, lat=45.24
Element 10782 of 20000, Depth 13, Axis 1: lon=5.64, lat=-1.44
Element 10783 of 20000, Depth 12, Axis 0: lon=5.64, lat=-1.42
Element 10784 of 20000, Depth 13, Axis 1: lon=5.65, lat=44.76
Element 10785 of 20000, Depth 11, Axis 1: lon=5.63, lat=44.83
Element 10786 of 20000, Depth 13, Axis 1: lon=5.64, lat=44.88
Element 10787 of 20000, Depth 12, Axis 0: lon=5.64, lat=44.92
Element 10788 of 20000, Depth 13, Axis 1: lon=5.68, lat=44.85
Element 10789 of 20000, Depth 14, Axis 0: lon=5.66, lat=44.90
Element 10790 of 20000, Depth 10, Axis 0: lon=5.69, lat=44.75
Element 10791 of 20000, Depth 13, Axis 1: lon=5.71, lat=44.78
Element 10792 of 20000, Depth 12, Axis 0: lon=5.71, lat=44.84
Element 10793 of 20000, Depth 13, Axis 1: lon=5.76, lat=44.73
Element 10794 of 20000, Depth 14, Axis 0: lon=5.77, lat=44.78
Element 10795 of 20000, Depth 11, Axis 1: lon=5.74, lat=44.86
Element 10796 of 20000, Depth 13, Axis 1: lon=5.69, lat=44.92
Element 10797 of 20000, Depth 12, Axis 0: lon=5.71, lat=44.89
Element 10798 of 20000, Depth 13, Axis 1: lon=5.74, lat=44.89
Element 10799 of 20000, Depth 14, Axis 0: lon=5.76, lat=44.93
Element 10800 of 20000, Depth 9, Axis 1: lon=5.66, lat=44.94
Element 10801 of 20000, Depth 13, Axis 1: lon=5.67, lat=44.99
Element 10802 of 20000, Depth 12, Axis 0: lon=5.68, lat=44.96
Element 10803 of 20000, Depth 13, Axis 1: lon=5.70, lat=44.98
Element 10804 of 20000, Depth 14, Axis 0: lon=5.71, lat=45.01
Element 10805 of 20000, Depth 11, Axis 1: lon=5.72, lat=45.04
Element 10806 of 20000, Depth 13, Axis 1: lon=5.63, lat=45.07
Element 10807 of 20000, Depth 12, Axis 0: lon=5.69, lat=45.09
Element 10808 of 20000, Depth 13, Axis 1: lon=5.72, lat=45.11
Element 10809 of 20000, Depth 14, Axis 0: lon=5.71, lat=45.14
Element 10810 of 20000, Depth 10, Axis 0: lon=5.73, lat=45.07
Element 10811 of 20000, Depth 13, Axis 1: lon=5.74, lat=44.99
Element 10812 of 20000, Depth 12, Axis 0: lon=5.75, lat=45.02
Element 10813 of 20000, Depth 13, Axis 1: lon=5.77, lat=44.96
Element 10814 of 20000, Depth 14, Axis 0: lon=5.78, lat=45.02
Element 10815 of 20000, Depth 11, Axis 1: lon=5.76, lat=45.05
Element 10816 of 20000, Depth 13, Axis 1: lon=5.75, lat=45.15
Element 10817 of 20000, Depth 12, Axis 0: lon=5.75, lat=45.07
Element 10818 of 20000, Depth 13, Axis 1: lon=5.76, lat=45.09
Element 10819 of 20000, Depth 14, Axis 0: lon=5.76, lat=45.11
Element 10820 of 20000, Depth 8, Axis 0: lon=5.78, lat=45.00
Element 10821 of 20000, Depth 13, Axis 1: lon=5.82, lat=44.87
Element 10822 of 20000, Depth 12, Axis 0: lon=5.84, lat=44.89
Element 10823 of 20000, Depth 13, Axis 1: lon=5.84, lat=44.81
Element 10824 of 20000, Depth 11, Axis 1: lon=5.80, lat=44.89
Element 10825 of 20000, Depth 13, Axis 1: lon=5.81, lat=44.91
Element 10826 of 20000, Depth 12, Axis 0: lon=5.81, lat=44.98
Element 10827 of 20000, Depth 13, Axis 1: lon=5.85, lat=44.90
Element 10828 of 20000, Depth 14, Axis 0: lon=5.83, lat=44.93
Element 10829 of 20000, Depth 10, Axis 0: lon=5.87, lat=44.84
Element 10830 of 20000, Depth 13, Axis 1: lon=5.88, lat=44.78
Element 10831 of 20000, Depth 12, Axis 0: lon=5.93, lat=44.77
Element 10832 of 20000, Depth 13, Axis 1: lon=6.11, lat=4.42
Element 10833 of 20000, Depth 14, Axis 0: lon=5.93, lat=43.14
Element 10834 of 20000, Depth 11, Axis 1: lon=5.96, lat=44.79
Element 10835 of 20000, Depth 13, Axis 1: lon=5.89, lat=44.93
Element 10836 of 20000, Depth 12, Axis 0: lon=5.91, lat=44.90
Element 10837 of 20000, Depth 13, Axis 1: lon=5.91, lat=44.87
Element 10838 of 20000, Depth 14, Axis 0: lon=6.09, lat=44.88
Element 10839 of 20000, Depth 9, Axis 1: lon=5.98, lat=44.99
Element 10840 of 20000, Depth 13, Axis 1: lon=5.78, lat=45.07
Element 10841 of 20000, Depth 12, Axis 0: lon=5.79, lat=45.03
Element 10842 of 20000, Depth 13, Axis 1: lon=5.80, lat=45.01
Element 10843 of 20000, Depth 14, Axis 0: lon=5.82, lat=45.03
Element 10844 of 20000, Depth 11, Axis 1: lon=5.83, lat=45.07
Element 10845 of 20000, Depth 13, Axis 1: lon=5.78, lat=45.12
Element 10846 of 20000, Depth 12, Axis 0: lon=5.80, lat=45.14
Element 10847 of 20000, Depth 13, Axis 1: lon=5.81, lat=45.10
Element 10848 of 20000, Depth 14, Axis 0: lon=5.84, lat=45.12
Element 10849 of 20000, Depth 10, Axis 0: lon=5.89, lat=45.12
Element 10850 of 20000, Depth 13, Axis 1: lon=5.90, lat=44.99
Element 10851 of 20000, Depth 12, Axis 0: lon=6.01, lat=45.03
Element 10852 of 20000, Depth 13, Axis 1: lon=6.03, lat=45.01
Element 10853 of 20000, Depth 14, Axis 0: lon=6.13, lat=45.01
Element 10854 of 20000, Depth 11, Axis 1: lon=5.97, lat=45.04
Element 10855 of 20000, Depth 13, Axis 1: lon=5.93, lat=45.10
Element 10856 of 20000, Depth 12, Axis 0: lon=5.96, lat=45.08
Element 10857 of 20000, Depth 13, Axis 1: lon=6.04, lat=45.09
Element 10858 of 20000, Depth 14, Axis 0: lon=6.08, lat=45.10
Element 10859 of 20000, Depth 7, Axis 1: lon=5.77, lat=45.15
Element 10860 of 20000, Depth 13, Axis 1: lon=5.63, lat=45.16
Element 10861 of 20000, Depth 12, Axis 0: lon=5.65, lat=45.21
Element 10862 of 20000, Depth 13, Axis 1: lon=5.66, lat=45.26
Element 10863 of 20000, Depth 11, Axis 1: lon=5.65, lat=45.29
Element 10864 of 20000, Depth 13, Axis 1: lon=5.62, lat=45.36
Element 10865 of 20000, Depth 12, Axis 0: lon=5.63, lat=45.29
Element 10866 of 20000, Depth 13, Axis 1: lon=5.65, lat=45.35
Element 10867 of 20000, Depth 14, Axis 0: lon=5.64, lat=45.38
Element 10868 of 20000, Depth 10, Axis 0: lon=5.67, lat=45.17
Element 10869 of 20000, Depth 13, Axis 1: lon=5.68, lat=45.16
Element 10870 of 20000, Depth 12, Axis 0: lon=5.69, lat=45.23
Element 10871 of 20000, Depth 13, Axis 1: lon=5.72, lat=45.18
Element 10872 of 20000, Depth 14, Axis 0: lon=5.71, lat=45.22
Element 10873 of 20000, Depth 11, Axis 1: lon=5.73, lat=45.26
Element 10874 of 20000, Depth 13, Axis 1: lon=5.68, lat=45.32
Element 10875 of 20000, Depth 12, Axis 0: lon=5.69, lat=45.37
Element 10876 of 20000, Depth 13, Axis 1: lon=5.72, lat=45.28
Element 10877 of 20000, Depth 14, Axis 0: lon=5.72, lat=45.32
Element 10878 of 20000, Depth 9, Axis 1: lon=5.74, lat=45.38
Element 10879 of 20000, Depth 13, Axis 1: lon=5.64, lat=45.46
Element 10880 of 20000, Depth 12, Axis 0: lon=5.65, lat=45.49
Element 10881 of 20000, Depth 13, Axis 1: lon=5.66, lat=45.40
Element 10882 of 20000, Depth 14, Axis 0: lon=5.66, lat=45.44
Element 10883 of 20000, Depth 11, Axis 1: lon=5.63, lat=45.53
Element 10884 of 20000, Depth 13, Axis 1: lon=5.63, lat=45.70
Element 10885 of 20000, Depth 12, Axis 0: lon=5.64, lat=45.57
Element 10886 of 20000, Depth 13, Axis 1: lon=5.65, lat=45.68
Element 10887 of 20000, Depth 14, Axis 0: lon=5.65, lat=45.73
Element 10888 of 20000, Depth 10, Axis 0: lon=5.66, lat=45.51
Element 10889 of 20000, Depth 13, Axis 1: lon=5.68, lat=45.49
Element 10890 of 20000, Depth 12, Axis 0: lon=5.68, lat=45.47
Element 10891 of 20000, Depth 13, Axis 1: lon=5.71, lat=45.44
Element 10892 of 20000, Depth 14, Axis 0: lon=5.71, lat=45.48
Element 10893 of 20000, Depth 11, Axis 1: lon=5.70, lat=45.50
Element 10894 of 20000, Depth 13, Axis 1: lon=5.66, lat=45.64
Element 10895 of 20000, Depth 12, Axis 0: lon=5.68, lat=45.67
Element 10896 of 20000, Depth 13, Axis 1: lon=5.75, lat=45.72
Element 10897 of 20000, Depth 14, Axis 0: lon=5.71, lat=45.73
Element 10898 of 20000, Depth 8, Axis 0: lon=5.76, lat=45.41
Element 10899 of 20000, Depth 13, Axis 1: lon=5.77, lat=45.18
Element 10900 of 20000, Depth 12, Axis 0: lon=5.79, lat=45.18
