Reading records: 247ms
Depth 13, Axis 1: lon=2.947784, lat=50.660744
Depth 12, Axis 0: lon=2.933238, lat=51.214947
Depth 13, Axis 1: lon=2.891477, lat=50.851808
Depth 13, Axis 1: lon=2.961154, lat=50.746639
Depth 9, Axis 1: lon=3.026586, lat=50.653849
Depth 10, Axis 0: lon=3.055031, lat=50.631133
Depth 11, Axis 1: lon=3.025025, lat=50.571582
Depth 12, Axis 0: lon=3.036579, lat=50.545103
Depth 13, Axis 1: lon=2.993051, lat=50.568497
Depth 14, Axis 0: lon=2.988351, lat=50.547356
Depth 13, Axis 1: lon=3.054472, lat=50.570421
Depth 12, Axis 0: lon=3.005124, lat=50.590745
Depth 13, Axis 1: lon=2.982685, lat=50.625251
Depth 14, Axis 0: lon=2.988782, lat=50.600190
Depth 13, Axis 1: lon=3.039769, lat=50.586295
Depth 11, Axis 1: lon=3.072366, lat=50.595517
Depth 12, Axis 0: lon=3.111156, lat=50.589913
Depth 13, Axis 1: lon=3.080418, lat=50.573055
Depth 14, Axis 0: lon=3.081797, lat=50.540126
Depth 13, Axis 1: lon=3.130704, lat=50.567718
Depth 12, Axis 0: lon=3.120163, lat=50.610115
Depth 13, Axis 1: lon=3.108337, lat=50.643891
Depth 14, Axis 0: lon=3.093167, lat=50.603321
Depth 13, Axis 1: lon=3.149205, lat=50.635908
Depth 10, Axis 0: lon=3.062843, lat=50.674581
Depth 11, Axis 1: lon=3.048413, lat=50.698468
Depth 12, Axis 0: lon=2.996019, lat=50.682329
Depth 13, Axis 1: lon=2.967427, lat=50.670557
Depth 14, Axis 0: lon=2.994081, lat=50.663672
Depth 13, Axis 1: lon=3.047080, lat=50.659970
Depth 12, Axis 0: lon=3.005797, lat=50.713084
Depth 13, Axis 1: lon=2.999996, lat=55.333337
Depth 14, Axis 0: lon=2.973192, lat=50.727551
Depth 13, Axis 1: lon=3.049967, lat=50.759590
Depth 11, Axis 1: lon=3.072933, lat=50.736821
Depth 12, Axis 0: lon=3.125485, lat=50.672741
Depth 13, Axis 1: lon=3.092013, lat=50.705996
Depth 14, Axis 0: lon=3.100978, lat=50.678990
Depth 13, Axis 1: lon=3.137049, lat=50.704158
Depth 12, Axis 0: lon=3.121193, lat=50.745179
Depth 13, Axis 1: lon=3.078560, lat=50.764537
Depth 13, Axis 1: lon=3.123502, lat=50.775885
Depth 1, Axis 1: lon=4.599151, lat=47.629950
Depth 2, Axis 0: lon=6.136634, lat=47.594767
Depth 3, Axis 1: lon=5.645614, lat=46.601262
Depth 4, Axis 0: lon=5.227275, lat=45.713991
Depth 5, Axis 1: lon=3.342124, lat=45.921693
Depth 6, Axis 0: lon=3.756823, lat=45.377340
Depth 7, Axis 1: lon=3.693484, lat=45.617328
Depth 8, Axis 0: lon=3.402299, lat=45.597811
Depth 9, Axis 1: lon=3.309417, lat=45.496475
Depth 10, Axis 0: lon=3.273669, lat=43.729205
Depth 11, Axis 1: lon=3.244197, lat=45.424481
Depth 12, Axis 0: lon=3.221014, lat=43.347849
Depth 13, Axis 1: lon=3.183301, lat=45.412654
Depth 14, Axis 0: lon=3.162963, lat=45.378556
Depth 13, Axis 1: lon=3.260178, lat=45.406742
Depth 12, Axis 0: lon=3.183954, lat=45.453003
Depth 13, Axis 1: lon=3.160295, lat=45.481308
Depth 14, Axis 0: lon=3.173750, lat=45.434543
Depth 13, Axis 1: lon=3.215105, lat=45.434827
Depth 11, Axis 1: lon=3.325565, lat=45.449521
Depth 12, Axis 0: lon=3.355283, lat=43.591442
Depth 13, Axis 1: lon=3.284013, lat=45.418398
Depth 14, Axis 0: lon=3.327154, lat=45.415607
Depth 13, Axis 1: lon=3.376415, lat=45.426051
Depth 12, Axis 0: lon=3.360677, lat=45.485083
Depth 13, Axis 1: lon=3.325709, lat=45.475112
Depth 14, Axis 0: lon=3.298103, lat=45.468466
Depth 13, Axis 1: lon=3.367798, lat=45.452632
Depth 10, Axis 0: lon=3.250524, lat=45.609021
Depth 11, Axis 1: lon=3.226179, lat=45.577823
Depth 12, Axis 0: lon=3.214255, lat=45.510470
Depth 13, Axis 1: lon=3.189500, lat=45.525286
Depth 14, Axis 0: lon=3.184803, lat=45.505084
Depth 13, Axis 1: lon=3.244984, lat=45.544201
Depth 12, Axis 0: lon=3.198223, lat=45.612663
Depth 13, Axis 1: lon=3.162023, lat=45.589515
Depth 14, Axis 0: lon=3.178758, lat=45.582766
Depth 13, Axis 1: lon=3.208656, lat=45.587870
Depth 11, Axis 1: lon=3.312612, lat=45.549022
Depth 12, Axis 0: lon=3.325932, lat=45.511219
Depth 13, Axis 1: lon=3.315207, lat=45.533738
Depth 14, Axis 0: lon=3.287784, lat=45.531344
Depth 13, Axis 1: lon=3.362365, lat=45.512412
Depth 12, Axis 0: lon=3.351435, lat=45.615943
Depth 13, Axis 1: lon=3.296166, lat=45.605309
Depth 14, Axis 0: lon=3.327738, lat=45.574118
Depth 13, Axis 1: lon=3.369390, lat=45.559507
Depth 9, Axis 1: lon=3.718261, lat=45.478803
Depth 10, Axis 0: lon=3.600586, lat=45.445512
Depth 11, Axis 1: lon=3.535600, lat=45.417789
Depth 12, Axis 0: lon=3.486992, lat=43.311283
Depth 13, Axis 1: lon=3.450103, lat=45.417034
Depth 14, Axis 0: lon=3.418462, lat=43.461751
Depth 13, Axis 1: lon=3.521115, lat=44.542571
Depth 12, Axis 0: lon=3.481254, lat=45.437422
Depth 13, Axis 1: lon=3.412431, lat=45.442892
Depth 14, Axis 0: lon=3.425814, lat=45.430691
Depth 13, Axis 1: lon=3.537002, lat=45.461519
Depth 11, Axis 1: lon=3.662252, lat=45.395849
Depth 12, Axis 0: lon=3.625306, lat=45.369334
Depth 13, Axis 1: lon=3.623189, lat=43.378167
Depth 14, Axis 0: lon=3.621398, lat=13.333699
Depth 13, Axis 1: lon=3.674670, lat=43.654203
Depth 12, Axis 0: lon=3.653845, lat=45.428576
Depth 13, Axis 1: lon=3.638647, lat=45.458387
Depth 14, Axis 0: lon=3.604369, lat=45.396920
Depth 13, Axis 1: lon=3.717229, lat=45.423730
Depth 10, Axis 0: lon=3.534037, lat=45.551028
Depth 11, Axis 1: lon=3.441678, lat=45.520047
Depth 12, Axis 0: lon=3.485377, lat=45.514598
Depth 13, Axis 1: lon=3.405750, lat=45.510160
Depth 14, Axis 0: lon=3.457417, lat=45.479021
Depth 13, Axis 1: lon=3.529331, lat=45.507968
Depth 12, Axis 0: lon=3.475470, lat=45.557285
Depth 13, Axis 1: lon=3.418772, lat=45.567935
Depth 14, Axis 0: lon=3.417867, lat=45.544390
Depth 13, Axis 1: lon=3.508454, lat=45.614351
Depth 11, Axis 1: lon=3.752689, lat=45.551446
Depth 12, Axis 0: lon=3.678735, lat=45.517302
Depth 13, Axis 1: lon=3.587330, lat=45.517904
Depth 14, Axis 0: lon=3.632478, lat=45.503062
Depth 13, Axis 1: lon=3.695406, lat=45.535440
Depth 12, Axis 0: lon=3.612825, lat=45.574790
Depth 13, Axis 1: lon=3.570142, lat=45.560725
Depth 13, Axis 1: lon=3.697281, lat=45.581720
Depth 8, Axis 0: lon=3.385129, lat=45.719986
Depth 9, Axis 1: lon=3.311532, lat=45.760772
Depth 10, Axis 0: lon=3.260065, lat=45.716549
Depth 11, Axis 1: lon=3.224963, lat=45.690520
Depth 12, Axis 0: lon=3.194775, lat=45.637486
Depth 13, Axis 1: lon=3.164524, lat=45.674186
Depth 14, Axis 0: lon=3.153551, lat=45.620334
Depth 13, Axis 1: lon=3.238572, lat=45.646837
Depth 12, Axis 0: lon=3.233736, lat=45.727206
Depth 13, Axis 1: lon=3.188419, lat=45.741979
Depth 14, Axis 0: lon=3.153180, lat=45.710013
Depth 13, Axis 1: lon=3.255222, lat=45.739786
Depth 11, Axis 1: lon=3.263235, lat=45.693561
Depth 12, Axis 0: lon=3.327084, lat=45.645990
Depth 13, Axis 1: lon=3.308598, lat=45.692842
Depth 14, Axis 0: lon=3.283279, lat=45.648351
Depth 13, Axis 1: lon=3.379583, lat=45.650495
Depth 12, Axis 0: lon=3.333374, lat=45.752168
Depth 13, Axis 1: lon=3.278435, lat=45.743403
Depth 14, Axis 0: lon=3.320829, lat=45.725975
Depth 13, Axis 1: lon=3.357506, lat=45.747770
Depth 10, Axis 0: lon=3.285384, lat=45.774245
Depth 11, Axis 1: lon=3.156941, lat=45.828025
Depth 12, Axis 0: lon=3.238898, lat=45.772469
Depth 13, Axis 1: lon=3.187092, lat=45.811162
Depth 14, Axis 0: lon=3.171957, lat=45.792446
Depth 13, Axis 1: lon=3.245447, lat=45.797353
Depth 12, Axis 0: lon=3.257499, lat=45.853734
Depth 13, Axis 1: lon=3.191426, lat=45.916981
Depth 14, Axis 0: lon=3.213839, lat=45.896562
Depth 13, Axis 1: lon=3.265492, lat=45.919827
Depth 11, Axis 1: lon=3.326238, lat=45.829703
Depth 12, Axis 0: lon=3.335284, lat=45.806846
Depth 13, Axis 1: lon=3.295669, lat=45.816679
Depth 14, Axis 0: lon=3.318137, lat=45.782698
Depth 13, Axis 1: lon=3.350809, lat=45.777726
Depth 12, Axis 0: lon=3.345958, lat=45.860184
Depth 13, Axis 1: lon=3.299785, lat=45.869076
Depth 13, Axis 1: lon=3.381966, lat=45.832735
Depth 9, Axis 1: lon=3.543213, lat=45.757473
Depth 10, Axis 0: lon=3.535708, lat=45.685260
Depth 11, Axis 1: lon=3.444682, lat=45.680753
Depth 12, Axis 0: lon=3.477456, lat=45.667578
Depth 13, Axis 1: lon=3.409593, lat=45.675183
Depth 14, Axis 0: lon=3.439441, lat=45.640879
Depth 13, Axis 1: lon=3.515659, lat=45.654205
Depth 12, Axis 0: lon=3.428513, lat=45.723446
Depth 13, Axis 1: lon=3.392646, lat=45.749940
Depth 14, Axis 0: lon=3.426692, lat=45.704865
Depth 13, Axis 1: lon=3.474598, lat=45.719348
Depth 11, Axis 1: lon=3.640044, lat=45.688322
Depth 12, Axis 0: lon=3.620963, lat=45.668758
Depth 13, Axis 1: lon=3.571353, lat=45.673982
Depth 14, Axis 0: lon=3.562580, lat=45.632342
Depth 13, Axis 1: lon=3.728739, lat=45.652793
Depth 12, Axis 0: lon=3.616160, lat=45.734409
Depth 13, Axis 1: lon=3.597212, lat=45.751860
Depth 14, Axis 0: lon=3.559481, lat=45.720113
Depth 13, Axis 1: lon=3.661605, lat=45.713976
Depth 10, Axis 0: lon=3.553639, lat=45.816523
Depth 11, Axis 1: lon=3.487967, lat=45.826947
Depth 12, Axis 0: lon=3.488229, lat=45.766538
Depth 13, Axis 1: lon=3.447220, lat=45.813724
Depth 14, Axis 0: lon=3.439049, lat=45.783065
Depth 13, Axis 1: lon=3.509766, lat=45.797988
Depth 12, Axis 0: lon=3.434022, lat=45.860287
Depth 13, Axis 1: lon=3.416188, lat=45.902037
Depth 14, Axis 0: lon=3.389811, lat=45.885519
Depth 13, Axis 1: lon=3.463445, lat=45.918148
Depth 11, Axis 1: lon=3.654225, lat=45.881868
Depth 12, Axis 0: lon=3.686318, lat=45.831686
Depth 13, Axis 1: lon=3.612541, lat=45.785542
Depth 14, Axis 0: lon=3.677522, lat=45.784236
Depth 13, Axis 1: lon=3.701001, lat=45.872274
Depth 12, Axis 0: lon=3.633759, lat=45.907814
Depth 13, Axis 1: lon=3.581065, lat=45.894465
Depth 13, Axis 1: lon=3.711213, lat=45.900059
Depth 7, Axis 1: lon=3.766741, lat=45.461860
Depth 8, Axis 0: lon=4.879573, lat=45.410255
Depth 9, Axis 1: lon=4.819431, lat=45.053099
Depth 10, Axis 0: lon=4.398652, lat=44.815194
Depth 11, Axis 1: lon=4.352716, lat=43.832260
Depth 12, Axis 0: lon=4.197548, lat=43.542520
Depth 13, Axis 1: lon=4.085930, lat=43.770718
Depth 14, Axis 0: lon=3.878359, lat=43.609811
Depth 13, Axis 1: lon=4.320844, lat=24.375344
Depth 12, Axis 0: lon=4.309130, lat=44.530888
Depth 13, Axis 1: lon=4.087919, lat=44.124997
Depth 14, Axis 0: lon=4.297637, lat=43.959950
Depth 13, Axis 1: lon=4.397588, lat=44.610593
Depth 11, Axis 1: lon=4.793117, lat=44.095006
Depth 12, Axis 0: lon=4.721561, lat=43.545639
Depth 13, Axis 1: lon=4.420494, lat=44.028560
Depth 14, Axis 0: lon=4.661100, lat=36.095506
Depth 13, Axis 1: lon=4.836829, lat=43.941701
Depth 12, Axis 0: lon=4.741930, lat=44.554847
Depth 13, Axis 1: lon=4.600899, lat=44.721186
Depth 14, Axis 0: lon=4.688705, lat=44.363327
Depth 13, Axis 1: lon=4.817152, lat=44.122523
Depth 10, Axis 0: lon=4.781638, lat=45.390839
Depth 11, Axis 1: lon=4.753467, lat=45.420475
Depth 12, Axis 0: lon=3.861470, lat=45.394810
Depth 13, Axis 1: lon=3.815179, lat=45.408600
Depth 14, Axis 0: lon=3.833826, lat=45.085725
Depth 13, Axis 1: lon=4.638744, lat=45.244916
Depth 12, Axis 0: lon=4.414212, lat=45.424186
Depth 13, Axis 1: lon=3.774150, lat=45.432857
Depth 14, Axis 0: lon=3.887526, lat=45.431228
Depth 13, Axis 1: lon=4.773552, lat=45.435645
Depth 11, Axis 1: lon=4.810937, lat=45.425932
Depth 12, Axis 0: lon=4.861200, lat=45.334775
Depth 13, Axis 1: lon=4.792698, lat=45.417185
Depth 14, Axis 0: lon=4.802722, lat=45.343253
Depth 13, Axis 1: lon=4.862618, lat=45.376452
Depth 12, Axis 0: lon=4.799111, lat=45.459710
Depth 13, Axis 1: lon=4.798671, lat=45.444142
Depth 13, Axis 1: lon=4.842097, lat=45.426658
Depth 9, Axis 1: lon=5.029370, lat=45.372148
Depth 10, Axis 0: lon=5.154336, lat=45.315492
Depth 11, Axis 1: lon=5.089644, lat=45.311663
Depth 12, Axis 0: lon=5.105851, lat=45.297944
Depth 13, Axis 1: lon=5.023049, lat=45.061180
Depth 14, Axis 0: lon=5.034334, lat=43.542420
Depth 13, Axis 1: lon=5.146843, lat=45.269449
Depth 12, Axis 0: lon=4.944213, lat=45.334804
Depth 13, Axis 1: lon=4.916061, lat=45.356307
Depth 14, Axis 0: lon=4.892821, lat=45.318771
Depth 13, Axis 1: lon=5.136005, lat=45.362802
Depth 11, Axis 1: lon=5.206663, lat=45.202076
Depth 12, Axis 0: lon=5.204437, lat=44.729646
Depth 13, Axis 1: lon=5.185134, lat=45.093588
Depth 14, Axis 0: lon=5.181890, lat=43.993864
Depth 13, Axis 1: lon=5.217477, lat=45.168793
Depth 12, Axis 0: lon=5.206410, lat=45.305136
Depth 13, Axis 1: lon=5.165593, lat=45.350163
Depth 14, Axis 0: lon=5.172305, lat=45.262371
Depth 13, Axis 1: lon=5.220719, lat=45.360776
Depth 10, Axis 0: lon=5.091515, lat=45.430449
Depth 11, Axis 1: lon=5.036283, lat=45.405630
Depth 12, Axis 0: lon=4.983403, lat=45.388943
Depth 13, Axis 1: lon=4.887568, lat=45.391038
Depth 14, Axis 0: lon=4.948641, lat=45.375437
Depth 13, Axis 1: lon=5.071651, lat=45.385664
Depth 12, Axis 0: lon=4.975705, lat=45.432461
Depth 13, Axis 1: lon=4.904581, lat=45.434794
Depth 14, Axis 0: lon=4.940716, lat=45.434341
Depth 13, Axis 1: lon=5.015857, lat=45.436072
Depth 11, Axis 1: lon=5.143607, lat=45.418911
Depth 12, Axis 0: lon=5.208546, lat=45.405310
Depth 13, Axis 1: lon=5.106194, lat=45.388570
Depth 14, Axis 0: lon=5.180063, lat=45.374494
Depth 13, Axis 1: lon=5.217687, lat=45.390581
Depth 12, Axis 0: lon=5.179819, lat=45.457873
Depth 13, Axis 1: lon=5.171243, lat=45.430673
Depth 13, Axis 1: lon=5.200679, lat=45.429000
Depth 8, Axis 0: lon=5.061683, lat=45.463346
Depth 9, Axis 1: lon=5.009153, lat=45.586078
Depth 10, Axis 0: lon=4.878305, lat=45.576939
Depth 11, Axis 1: lon=3.939978, lat=45.498398
Depth 12, Axis 0: lon=4.803716, lat=45.464772
Depth 13, Axis 1: lon=3.829319, lat=45.476287
Depth 14, Axis 0: lon=3.866740, lat=45.474940
Depth 13, Axis 1: lon=4.833791, lat=45.475786
Depth 12, Axis 0: lon=4.816567, lat=45.577779
Depth 13, Axis 1: lon=3.840593, lat=45.537028
Depth 14, Axis 0: lon=3.798359, lat=45.523075
Depth 13, Axis 1: lon=4.839085, lat=45.562500
Depth 11, Axis 1: lon=5.017139, lat=45.515260
Depth 12, Axis 0: lon=4.999822, lat=45.477703
Depth 13, Axis 1: lon=4.952965, lat=45.509370
Depth 14, Axis 0: lon=4.940035, lat=45.475522
Depth 13, Axis 1: lon=5.059450, lat=45.502725
Depth 12, Axis 0: lon=4.979973, lat=45.551376
Depth 13, Axis 1: lon=4.923642, lat=45.558127
Depth 14, Axis 0: lon=4.927559, lat=45.533435
Depth 13, Axis 1: lon=5.026058, lat=45.561341
Depth 10, Axis 0: lon=4.925080, lat=45.895949
Depth 11, Axis 1: lon=4.829877, lat=45.757737
Depth 12, Axis 0: lon=4.045474, lat=45.753853
Depth 13, Axis 1: lon=3.756894, lat=45.677908
Depth 14, Axis 0: lon=3.811400, lat=45.593738
Depth 13, Axis 1: lon=4.912191, lat=45.588186
Depth 12, Axis 0: lon=4.827543, lat=45.919867
Depth 13, Axis 1: lon=4.826715, lat=45.910210
Depth 14, Axis 0: lon=4.564534, lat=45.880235
Depth 13, Axis 1: lon=4.880927, lat=45.772147
Depth 11, Axis 1: lon=4.979195, lat=45.832212
Depth 12, Axis 0: lon=5.055855, lat=45.823994
Depth 13, Axis 1: lon=5.029171, lat=45.605839
Depth 14, Axis 0: lon=4.954930, lat=45.586346
Depth 13, Axis 1: lon=5.058711, lat=45.627526
Depth 12, Axis 0: lon=5.001675, lat=45.835746
Depth 13, Axis 1: lon=4.959897, lat=45.874254
Depth 13, Axis 1: lon=5.007606, lat=45.886691
Depth 9, Axis 1: lon=5.120308, lat=45.681868
Depth 10, Axis 0: lon=5.146917, lat=45.496406
Depth 11, Axis 1: lon=5.087205, lat=45.562240
Depth 12, Axis 0: lon=5.110342, lat=45.537535
Depth 13, Axis 1: lon=5.081237, lat=45.518384
Depth 14, Axis 0: lon=5.099834, lat=45.504717
Depth 13, Axis 1: lon=5.123770, lat=45.462663
Depth 12, Axis 0: lon=5.124680, lat=45.599805
Depth 13, Axis 1: lon=5.102774, lat=45.639208
Depth 14, Axis 0: lon=5.092317, lat=45.590797
Depth 13, Axis 1: lon=5.145860, lat=45.616165
Depth 11, Axis 1: lon=5.225903, lat=45.615161
Depth 12, Axis 0: lon=5.221185, lat=45.561603
Depth 13, Axis 1: lon=5.219000, lat=45.546212
Depth 14, Axis 0: lon=5.201492, lat=45.515666
Depth 13, Axis 1: lon=5.222560, lat=45.478025
Depth 12, Axis 0: lon=5.193815, lat=45.677095
Depth 13, Axis 1: lon=5.180415, lat=45.649777
Depth 14, Axis 0: lon=5.180595, lat=45.617273
Depth 13, Axis 1: lon=5.225809, lat=45.678730
Depth 10, Axis 0: lon=5.175562, lat=45.769554
Depth 11, Axis 1: lon=5.114483, lat=45.787906
Depth 12, Axis 0: lon=5.165502, lat=45.689052
Depth 13, Axis 1: lon=5.113552, lat=45.750598
Depth 14, Axis 0: lon=5.154538, lat=45.738290
Depth 13, Axis 1: lon=5.174976, lat=45.748892
Depth 12, Axis 0: lon=5.143478, lat=45.862196
Depth 13, Axis 1: lon=5.137171, lat=45.885410
Depth 14, Axis 0: lon=5.076959, lat=45.854183
Depth 13, Axis 1: lon=5.174933, lat=45.819005
Depth 11, Axis 1: lon=5.209729, lat=45.838470
Depth 12, Axis 0: lon=5.214906, lat=45.698861
Depth 13, Axis 1: lon=5.214433, lat=45.795202
Depth 14, Axis 0: lon=5.182726, lat=45.732352
Depth 13, Axis 1: lon=5.227046, lat=45.752636
Depth 12, Axis 0: lon=5.204923, lat=45.904557
Depth 13, Axis 1: lon=5.185364, lat=45.878615
Depth 13, Axis 1: lon=5.218081, lat=45.874809
Depth 6, Axis 0: lon=4.719634, lat=46.294815
Depth 7, Axis 1: lon=4.009366, lat=46.355984
Depth 8, Axis 0: lon=4.135191, lat=46.248304
Depth 9, Axis 1: lon=3.168930, lat=46.029125
Depth 10, Axis 0: lon=3.329618, lat=46.021025
Depth 11, Axis 1: lon=3.223797, lat=45.964524
Depth 12, Axis 0: lon=3.221396, lat=45.937651
Depth 13, Axis 1: lon=3.187788, lat=45.941003
Depth 14, Axis 0: lon=3.156867, lat=45.922060
Depth 13, Axis 1: lon=3.305420, lat=45.960554
Depth 12, Axis 0: lon=3.236983, lat=46.005556
Depth 13, Axis 1: lon=3.152693, lat=46.005997
Depth 14, Axis 0: lon=3.181253, lat=45.979273
Depth 13, Axis 1: lon=3.300668, lat=46.000083
Depth 11, Axis 1: lon=3.550048, lat=45.973532
Depth 12, Axis 0: lon=3.505433, lat=45.921924
Depth 13, Axis 1: lon=3.486355, lat=45.964480
Depth 14, Axis 0: lon=3.373924, lat=45.956019
Depth 13, Axis 1: lon=3.613006, lat=45.939622
Depth 12, Axis 0: lon=3.450323, lat=45.977700
Depth 13, Axis 1: lon=3.381459, lat=45.997811
Depth 14, Axis 0: lon=3.350374, lat=45.974762
Depth 13, Axis 1: lon=3.598020, lat=45.991799
Depth 10, Axis 0: lon=3.994925, lat=46.282933
Depth 11, Axis 1: lon=3.169762, lat=46.054258
Depth 12, Axis 0: lon=3.400816, lat=46.050923
Depth 13, Axis 1: lon=3.264805, lat=46.039211
Depth 14, Axis 0: lon=3.308906, lat=46.037434
Depth 13, Axis 1: lon=3.435941, lat=46.031784
Depth 12, Axis 0: lon=3.943995, lat=46.231505
Depth 13, Axis 1: lon=3.423966, lat=46.131805
Depth 14, Axis 0: lon=3.213757, lat=46.061085
Depth 13, Axis 1: lon=3.983297, lat=46.311368
Depth 11, Axis 1: lon=4.083781, lat=46.272748
Depth 12, Axis 0: lon=4.081102, lat=46.044781
Depth 13, Axis 1: lon=4.059591, lat=46.246162
Depth 14, Axis 0: lon=4.078075, lat=46.217399
Depth 13, Axis 1: lon=4.126353, lat=46.197672
Depth 12, Axis 0: lon=4.070577, lat=46.320895
Depth 13, Axis 1: lon=4.037787, lat=46.274229
Depth 13, Axis 1: lon=4.121445, lat=46.338848
Depth 9, Axis 1: lon=4.480940, lat=46.309397
Depth 10, Axis 0: lon=4.291220, lat=46.237335
Depth 11, Axis 1: lon=4.251416, lat=46.226812
Depth 12, Axis 0: lon=4.239185, lat=46.195191
Depth 13, Axis 1: lon=4.212009, lat=46.203035
Depth 14, Axis 0: lon=4.166861, lat=46.201105
Depth 13, Axis 1: lon=4.274838, lat=46.201241
Depth 12, Axis 0: lon=4.258801, lat=46.267265
Depth 13, Axis 1: lon=4.184019, lat=46.284034
Depth 14, Axis 0: lon=4.207317, lat=46.240684
Depth 13, Axis 1: lon=4.286189, lat=46.292392
Depth 11, Axis 1: lon=4.696934, lat=46.259927
Depth 12, Axis 0: lon=4.334358, lat=46.205501
Depth 13, Axis 1: lon=4.333066, lat=46.237962
Depth 14, Axis 0: lon=4.300051, lat=46.187821
Depth 13, Axis 1: lon=4.371396, lat=46.235892
Depth 12, Axis 0: lon=4.596245, lat=46.279120
Depth 13, Axis 1: lon=4.336624, lat=46.278878
Depth 14, Axis 0: lon=4.374357, lat=46.263227
Depth 13, Axis 1: lon=4.608388, lat=46.306894
Depth 10, Axis 0: lon=4.412889, lat=46.342649
Depth 11, Axis 1: lon=4.355108, lat=46.334484
Depth 12, Axis 0: lon=4.318995, lat=46.311819
Depth 13, Axis 1: lon=4.288200, lat=46.326553
Depth 14, Axis 0: lon=4.239829, lat=46.326051
Depth 13, Axis 1: lon=4.374918, lat=46.322593
Depth 12, Axis 0: lon=4.249754, lat=46.346455
Depth 13, Axis 1: lon=4.215822, lat=46.352681
Depth 14, Axis 0: lon=4.153615, lat=46.341277
Depth 13, Axis 1: lon=4.339682, lat=46.349407
Depth 11, Axis 1: lon=4.620501, lat=46.336270
Depth 12, Axis 0: lon=4.670304, lat=46.334476
Depth 13, Axis 1: lon=4.535060, lat=46.329971
Depth 14, Axis 0: lon=4.559267, lat=46.312724
Depth 13, Axis 1: lon=4.712235, lat=46.309451
Depth 12, Axis 0: lon=4.542701, lat=46.353935
Depth 13, Axis 1: lon=4.481966, lat=46.354271
Depth 13, Axis 1: lon=4.696018, lat=46.349985
Depth 8, Axis 0: lon=4.376860, lat=46.536817
Depth 9, Axis 1: lon=4.167793, lat=46.477641
Depth 10, Axis 0: lon=4.173354, lat=46.435334
Depth 11, Axis 1: lon=4.163502, lat=46.400976
Depth 12, Axis 0: lon=4.040028, lat=46.358394
Depth 13, Axis 1: lon=4.009774, lat=46.393880
Depth 14, Axis 0: lon=3.163883, lat=46.367464
Depth 13, Axis 1: lon=4.068879, lat=46.368282
Depth 12, Axis 0: lon=4.064462, lat=46.406107
Depth 13, Axis 1: lon=4.064012, lat=46.460383
Depth 14, Axis 0: lon=4.028394, lat=46.437641
Depth 13, Axis 1: lon=4.109003, lat=46.442948
Depth 11, Axis 1: lon=4.198550, lat=46.412678
Depth 12, Axis 0: lon=4.308878, lat=46.397774
Depth 13, Axis 1: lon=4.219839, lat=46.371405
Depth 14, Axis 0: lon=4.307162, lat=46.363785
Depth 13, Axis 1: lon=4.355466, lat=46.381516
Depth 12, Axis 0: lon=4.307514, lat=46.415754
Depth 13, Axis 1: lon=4.234895, lat=46.463423
Depth 14, Axis 0: lon=4.277060, lat=46.450817
Depth 13, Axis 1: lon=4.352075, lat=46.439697
Depth 10, Axis 0: lon=4.088721, lat=46.554064
Depth 11, Axis 1: lon=3.769143, lat=46.567894
Depth 12, Axis 0: lon=3.997819, lat=46.486273
Depth 13, Axis 1: lon=3.780769, lat=46.546177
Depth 14, Axis 0: lon=3.841106, lat=46.542975
Depth 13, Axis 1: lon=4.022711, lat=46.543752
Depth 12, Axis 0: lon=4.001599, lat=46.590494
Depth 13, Axis 1: lon=3.935644, lat=46.600337
Depth 14, Axis 0: lon=3.843186, lat=46.592998
Depth 13, Axis 1: lon=4.050058, lat=46.592247
Depth 11, Axis 1: lon=4.326639, lat=46.536461
Depth 12, Axis 0: lon=4.213728, lat=46.501212
Depth 13, Axis 1: lon=4.121976, lat=46.528337
Depth 14, Axis 0: lon=4.117193, lat=46.485211
Depth 13, Axis 1: lon=4.275602, lat=46.530203
Depth 12, Axis 0: lon=4.247570, lat=46.577461
Depth 13, Axis 1: lon=4.206921, lat=46.547768
Depth 13, Axis 1: lon=4.300890, lat=46.593547
Depth 9, Axis 1: lon=4.669494, lat=46.490536
Depth 10, Axis 0: lon=4.564290, lat=46.449211
Depth 11, Axis 1: lon=4.391974, lat=46.413084
Depth 12, Axis 0: lon=4.526495, lat=46.402468
Depth 13, Axis 1: lon=4.443609, lat=46.393870
Depth 14, Axis 0: lon=4.489725, lat=46.393230
Depth 13, Axis 1: lon=4.559031, lat=46.397214
Depth 12, Axis 0: lon=4.506523, lat=46.478319
Depth 13, Axis 1: lon=4.433813, lat=46.479753
Depth 14, Axis 0: lon=4.497735, lat=46.428481
Depth 13, Axis 1: lon=4.540557, lat=46.432480
Depth 11, Axis 1: lon=4.600048, lat=46.390327
Depth 12, Axis 0: lon=4.674552, lat=46.374256
Depth 13, Axis 1: lon=4.592604, lat=46.366568
Depth 14, Axis 0: lon=4.633432, lat=46.364185
Depth 13, Axis 1: lon=4.702518, lat=46.369981
Depth 12, Axis 0: lon=4.683628, lat=46.393628
Depth 13, Axis 1: lon=4.648505, lat=46.466493
Depth 14, Axis 0: lon=4.636955, lat=46.414128
Depth 13, Axis 1: lon=4.719164, lat=46.448562
Depth 10, Axis 0: lon=4.585428, lat=46.594640
Depth 11, Axis 1: lon=4.571035, lat=46.555807
